Wall time,Step,Value
1553116924.8987541,512,0.051272083073854446
1553116927.642405,1024,0.03943225368857384
1553116930.373722,1536,0.02728455699980259
1553116931.74814,1792,0.08760454505681992
1553116935.18811,2304,0.05868237093091011
1553116939.001874,2816,0.06570129096508026
1553116940.533092,3072,0.04159710556268692
1553116942.01874,3328,0.07645651698112488
1553116943.669605,3584,0.050135303288698196
1553116945.214402,3840,0.07785744220018387
1553116946.701366,4096,0.05236329883337021
1553116948.301465,4352,0.160806804895401
1553116949.743232,4608,0.043853919953107834
1553116951.3098502,4864,0.06348936259746552
1553116952.738969,5120,0.053523726761341095
1553116954.655575,5376,0.014657577499747276
1553116957.605474,5888,0.029734725132584572
1553116960.7198122,6400,0.07168655097484589
1553116962.299354,6656,0.013547485694289207
1553116971.404368,7936,0.008690660819411278
1553116972.858963,8192,0.020150654017925262
1553116974.402406,8448,0.006720824632793665
1553116975.883393,8704,0.020176608115434647
1553116977.267617,8960,0.06499733030796051
1553116980.0227342,9472,0.02667350135743618
1553116985.422179,10240,0.028432657942175865
1553116988.4449549,10496,0.02247448079288006
1553116993.2483041,11008,0.22927634418010712
1553116994.8754182,11264,0.070658840239048
1553116996.7970638,11520,0.02877030335366726
1553116998.5419,11776,0.06339967250823975
1553117001.792955,12288,0.04361763224005699
1553117005.4225228,12800,0.008972439914941788
1553117007.4662201,13056,0.03432850539684296
1553117012.858459,13824,0.007368757389485836
1553117014.433227,14080,0.010560648515820503
1553117016.031105,14336,0.05852249264717102
1553117017.408041,14592,0.01832769252359867
1553117018.793473,14848,0.004694483242928982
1553117023.3802822,15616,0.04815902188420296
1553117024.7997172,15872,0.02462802454829216
1553117026.265704,16128,0.02400519698858261
1553117027.719119,16384,0.046359833329916
1553117029.144062,16640,0.02189052104949951
1553117030.621173,16896,0.03407011926174164
1553117032.1023529,17152,0.009065418504178524
1553117033.447895,17408,0.04477787762880325
1553117034.775222,17664,0.039751194417476654
1553117036.1335812,17920,-0.0051719374023377895
1553117039.371058,18432,0.07696036994457245
1553117040.7264252,18688,0.0009528037044219673
1553117042.0638258,18944,0.017749082297086716
1553117043.426813,19200,0.021066075190901756
1553117046.2187068,19712,0.006980076432228088
1553117048.94469,20224,0.023175882175564766
1553117050.396855,20480,-0.0038734660483896732
1553117053.540668,20992,0.018178822472691536
1553117054.871425,21248,0.017574094235897064
1553117057.611841,21760,0.006632084492594004
1553117059.0322182,22016,0.00013275658420752734
1553117060.476086,22272,0.003982265945523977
1553117061.9239428,22528,0.07231515645980835
1553117063.291191,22784,-0.008951609954237938
1553117064.6679108,23040,-0.0015485764015465975
1553117067.9814668,23552,0.0021477495320141315
1553117069.328646,23808,0.017634999006986618
1553117070.711411,24064,0.004549853038042784
1553117072.1104279,24320,0.0006267468561418355
1553117074.884683,24832,0.040214695036411285
1553117079.0702138,25600,0.019097035750746727
1553117080.966229,25856,0.012892842292785645
1553117083.819117,26368,0.02452234923839569
1553117086.65291,26880,0.01978178508579731
1553117088.088296,27136,0.009418790228664875
1553117089.5201879,27392,0.012802061624825
1553117093.774721,28160,0.019623026251792908
1553117095.6219058,28416,0.00679044658318162
1553117099.780448,29184,0.008612936362624168
1553117103.84377,29952,-0.008211514912545681
1553117106.5312152,30464,0.013616030104458332
1553117107.903399,30720,-0.0032377212774008512
1553117109.693297,30976,0.019131436944007874
1553117115.198909,32000,0.0031174258328974247
1553117116.5431612,32256,0.005164389498531818
1553117117.9066439,32512,0.024175820872187614
1553117119.283801,32768,0.001614346751011908
1553117121.97198,33280,0.005242438521236181
1553117123.754071,33536,0.012487702071666718
1553117127.805038,34304,-0.009402359835803509
1553117132.047276,35072,0.03217868506908417
1553117133.416028,35328,0.028311679139733315
1553117136.3263302,35840,-0.005645067896693945
1553117139.996415,36352,-0.004937595687806606
1553117141.823254,36608,0.011091058142483234
1553117143.295253,36864,0.016755733639001846
1553117144.803072,37120,0.012424237094819546
1553117146.228802,37376,-7.96157110016793e-05
1553117147.571116,37632,0.011401272378861904
1553117150.29133,38144,-0.004916519857943058
1553117151.657523,38400,0.04533761367201805
1553117153.426422,38656,0.0015280600637197495
1553117154.774001,38912,-0.0017167854821309447
1553117157.505277,39424,-0.010157314129173756
1553117158.8391318,39680,0.004329134710133076
1553117160.2844439,39936,0.002679727505892515
1553117163.0112371,40448,0.00586531450971961
1553117164.3545668,40704,0.0012671517906710505
1553117165.6816828,40960,0.010616809129714966
1553117169.04796,41472,0.015789110213518143
1553117170.368335,41728,0.011826985515654087
1553117173.154121,42240,0.0005204688059166074
1553117174.467963,42496,0.00436315918341279
1553117177.1294131,43008,-0.00790221244096756
1553117178.446555,43264,-0.0005659189191646874
1553117179.807963,43520,-0.007048982195556164
1553117183.0150578,44032,0.02086552605032921
1553117184.370612,44288,0.00026309717213734984
1553117188.399056,45056,0.0005056276568211615
1553117189.7414541,45312,0.0071396054700016975
1553117191.131194,45568,-0.0010115888435393572
1553117192.494805,45824,-0.004055724944919348
1553117195.887597,46336,0.010653192177414894
1553117197.321347,46592,0.001705231494270265
1553117200.0037918,47104,0.040207408368587494
1553117202.816255,47616,0.01069708913564682
1553117204.197105,47872,0.002714939648285508
1553117205.571017,48128,0.016822662204504013
1553117207.0138829,48384,-0.007937716320157051
1553117210.260875,48896,-0.014250430278480053
1553117211.678358,49152,0.022223612293601036
1553117215.9714692,49920,-0.01009664498269558
1553117221.9214988,50944,0.0032460694201290607
1553117228.006887,51968,0.003768156748265028
1553117232.110762,52736,0.003889465006068349
1553117233.5728168,52992,-0.014864534139633179
1553117234.957484,53248,-0.00022944234660826623
1553117236.347774,53504,0.029641181230545044
1553117237.739636,53760,0.015070771798491478
1553117242.280324,54528,0.002497104462236166
1553117243.6228611,54784,0.02720225416123867
1553117244.964881,55040,0.014764520339667797
1553117246.295855,55296,-0.008750991895794868
1553117250.585183,56064,0.02662750519812107
1553117252.3774981,56320,-0.004706158302724361
1553117254.590348,56576,0.0023521974217146635
1553117256.1778738,56832,-0.006175114773213863
1553117257.810133,57088,0.005751439370214939
1553117259.4194791,57344,7.115492189768702e-05
1553117262.428326,57856,0.005610133521258831
1553117263.831979,58112,0.011921757832169533
1553117265.2168372,58368,0.007096747402101755
1553117268.09213,58880,0.001643675030209124
1553117270.6920981,59136,0.0172278992831707
1553117272.335372,59392,-0.01089180912822485
1553117273.945672,59648,0.006088589783757925
1553117275.566169,59904,0.004643809515982866
1553117277.157193,60160,0.003372959326952696
1553117278.9310699,60416,-0.01990087516605854
1553117282.135772,60928,-0.013005100190639496
1553117283.861239,61184,0.016905592754483223
1553117288.062291,61696,-0.0017024980625137687
1553117293.853728,62720,0.001292714267037809
1553117295.511339,62976,0.030328091233968735
1553117298.464264,63488,-0.012882577255368233
1553117299.806874,63744,-0.006074057891964912
1553117301.292755,64000,-0.0018309138249605894
1553117303.39232,64256,0.016206515952944756
1553117304.737321,64512,-0.007734491489827633
1553117306.1272268,64768,0.004712595604360104
1553117310.331011,65536,-0.016892321407794952
1553117314.550186,66304,0.003979072906076908
1553117316.032923,66560,0.003462116699665785
1553117318.208108,66816,-0.005287046544253826
1553117319.774997,67072,0.027621671557426453
1553117322.664236,67584,0.002803200390189886
1553117325.3923671,68096,-0.007293867412954569
1553117328.099827,68608,0.009438888169825077
1553117330.967295,69120,0.014573685824871063
1553117334.281736,69632,0.00931414682418108
1553117335.684397,69888,-0.0050931647419929504
1553117337.100919,70144,0.010217403061687946
1553117338.470623,70400,0.004251089412719011
1553117339.82085,70656,0.002234496409073472
1553117342.579135,71168,0.006754880305379629
1553117343.93247,71424,-0.005602610297501087
1553117347.143751,71936,-0.011203676462173462
1553117348.574786,72192,0.0069518969394266605
1553117349.947572,72448,0.00984099693596363
1553117352.759747,72960,-5.5058531870599836e-05
1553117359.566832,74240,0.011479413136839867
