Wall time,Step,Value
1553084172.8311229,77824,160.1598663330078
1553084174.811129,78080,149.2420654296875
1553084176.7375848,78336,151.5856170654297
1553084178.762769,78592,120.92020416259766
1553084180.765374,78848,116.72918701171875
1553084182.666114,79104,206.11874389648438
1553084184.505465,79360,97.69737243652344
1553084186.896221,79616,78.61746978759766
1553084188.752596,79872,217.73587036132812
1553084190.5829802,80128,109.53369140625
1553084192.490659,80384,114.48028564453125
1553084194.307939,80640,171.25523376464844
1553084196.235209,80896,139.98806762695312
1553084198.049707,81152,100.23420715332031
1553084199.899769,81408,86.818359375
1553084201.769748,81664,115.33402252197266
1553084203.642247,81920,82.13993835449219
1553084205.9908679,82176,117.51534271240234
1553084207.8368409,82432,93.37748718261719
1553084209.6939461,82688,136.1504669189453
1553084211.550038,82944,110.64353942871094
1553084213.496319,83200,108.7816390991211
1553084215.359623,83456,87.09539794921875
1553084217.2273002,83712,93.63556671142578
1553084219.06555,83968,118.59773254394531
1553084220.9469419,84224,92.38531494140625
1553084222.783867,84480,117.10245513916016
1553084224.940557,84736,115.68367767333984
1553084226.848074,84992,108.91827392578125
1553084228.673803,85248,124.95263671875
1553084230.590776,85504,152.44314575195312
1553084232.51266,85760,116.2811050415039
1553084234.316489,86016,138.02244567871094
1553084236.153399,86272,128.56576538085938
1553084237.956745,86528,145.3068084716797
1553084239.7824771,86784,103.1109390258789
1553084241.620405,87040,112.31343841552734
1553084243.804661,87296,137.55662536621094
1553084245.6092951,87552,103.4088363647461
1553084247.418945,87808,145.31198120117188
1553084249.202593,88064,139.60850524902344
1553084251.0295732,88320,164.03091430664062
1553084252.827384,88576,121.07918548583984
1553084254.639509,88832,213.67111206054688
1553084256.5674539,89088,162.79183959960938
1553084258.4036942,89344,165.84388732910156
1553084260.221813,89600,126.95748138427734
1553084262.370396,89856,139.65115356445312
1553084264.204031,90112,107.64437103271484
1553084266.006484,90368,100.210693359375
1553084267.803818,90624,97.31649780273438
1553084269.682388,90880,114.0927734375
1553084271.564149,91136,159.1378936767578
1553084273.363277,91392,120.6675033569336
1553084275.1584709,91648,136.47103881835938
1553084277.051685,91904,112.07315826416016
1553084278.893078,92160,108.3615493774414
1553084281.139534,92416,164.426025390625
1553084282.9832041,92672,80.85214233398438
1553084284.835733,92928,140.64244079589844
1553084286.724013,93184,182.7974090576172
1553084288.5384881,93440,116.56834411621094
1553084290.320087,93696,123.55815124511719
1553084292.193596,93952,134.6180419921875
1553084294.002086,94208,106.94694519042969
1553084295.857672,94464,113.41959381103516
1553084297.692069,94720,117.08856201171875
1553084299.896037,94976,92.27863311767578
1553084301.794121,95232,61.78822708129883
1553084303.6672142,95488,125.28851318359375
1553084305.503693,95744,90.95399475097656
1553084307.466923,96000,95.64134216308594
1553084309.337524,96256,100.71983337402344
1553084311.261827,96512,86.45389556884766
1553084313.164799,96768,60.242462158203125
1553084315.055568,97024,70.30594635009766
1553084316.960808,97280,76.67491149902344
1553084319.168566,97536,60.62092971801758
1553084321.45249,97792,62.429168701171875
1553084323.3431349,98048,66.3375244140625
1553084325.2358131,98304,76.72661590576172
1553084327.329011,98560,68.3853759765625
1553084329.187668,98816,78.75862121582031
1553084331.044668,99072,51.16907501220703
1553084332.942338,99328,80.2114028930664
1553084334.8661098,99584,74.92388153076172
1553084336.84047,99840,114.33258056640625
1553084339.299298,100096,109.9432601928711
1553084341.179647,100352,87.7833480834961
1553084343.0165892,100608,92.51053619384766
1553084344.925098,100864,96.72325897216797
1553084346.834541,101120,79.02622985839844
1553084348.710046,101376,95.00302124023438
1553084350.5797591,101632,156.36199951171875
1553084352.4526012,101888,130.02346801757812
1553084354.2707891,102144,85.83293914794922
1553084356.180702,102400,61.22125244140625
1553084358.3938859,102656,80.74650573730469
1553084360.3927062,102912,108.00971984863281
1553084362.356333,103168,91.81602478027344
1553084364.251812,103424,95.82367706298828
1553084366.162476,103680,100.38037109375
1553084368.040521,103936,155.89353942871094
1553084369.952171,104192,75.38324737548828
1553084371.9421928,104448,89.68589782714844
1553084373.798749,104704,92.19500732421875
1553084375.672086,104960,76.56422424316406
1553084377.894579,105216,95.41570281982422
1553084379.747332,105472,74.4071044921875
1553084381.676683,105728,89.65608215332031
1553084383.542917,105984,137.35499572753906
1553084385.44541,106240,91.31197357177734
1553084387.394163,106496,69.56680297851562
1553084389.294048,106752,86.65314483642578
1553084391.169088,107008,102.10350799560547
1553084393.048584,107264,58.61867141723633
1553084394.901709,107520,66.14231872558594
1553084397.281803,107776,76.36102294921875
1553084399.166506,108032,69.64490509033203
1553084401.05013,108288,142.82289123535156
1553084402.991173,108544,80.21019744873047
1553084405.1313322,108800,102.96305084228516
1553084407.181004,109056,97.17840576171875
1553084409.051965,109312,143.22616577148438
1553084410.930159,109568,65.25626373291016
1553084412.880681,109824,74.6977767944336
1553084414.865201,110080,108.16670227050781
1553084417.171959,110336,77.46971893310547
1553084419.208902,110592,57.845550537109375
1553084421.343553,110848,100.35362243652344
1553084424.281844,111104,122.71281433105469
1553084426.849484,111360,118.24378967285156
1553084429.264663,111616,119.87313079833984
1553084431.403876,111872,113.65579986572266
1553084433.511571,112128,134.26504516601562
1553084435.7572742,112384,100.48892974853516
1553084438.134639,112640,139.00416564941406
1553084440.598227,112896,83.2601547241211
1553084442.8035011,113152,112.75257873535156
1553084444.7525592,113408,110.24784851074219
1553084446.7614841,113664,135.23855590820312
1553084448.7210119,113920,103.57713317871094
1553084450.606621,114176,80.12440490722656
1553084452.648969,114432,76.57342529296875
1553084454.747851,114688,108.05879974365234
1553084456.7621918,114944,118.5549087524414
1553084458.722827,115200,68.85462951660156
1553084461.511348,115456,72.68663787841797
1553084464.770877,115712,144.1636505126953
1553084467.047051,115968,118.50943756103516
1553084469.471902,116224,127.40617370605469
1553084471.68632,116480,98.14326477050781
1553084474.137119,116736,132.40737915039062
1553084476.613652,116992,64.38813781738281
1553084478.961229,117248,84.41718292236328
1553084481.1173198,117504,79.18204498291016
1553084483.351712,117760,107.82054138183594
1553084485.803108,118016,152.36277770996094
1553084487.920453,118272,214.8229522705078
1553084490.0346901,118528,111.51228332519531
1553084492.237345,118784,96.90928649902344
1553084494.303354,119040,99.33019256591797
1553084496.432659,119296,97.69883728027344
1553084498.5427048,119552,86.56535339355469
1553084501.5847192,119808,86.66010284423828
1553084503.854203,120064,111.16688537597656
1553084506.398258,120320,122.04073333740234
1553084508.993458,120576,91.4844970703125
1553084511.394681,120832,119.21142578125
1553084514.31906,121088,158.84771728515625
1553084517.0956008,121344,54.1501579284668
1553084519.495296,121600,100.13404083251953
1553084522.210491,121856,64.88550567626953
1553084524.595876,122112,118.83381652832031
1553084526.822807,122368,156.44247436523438
1553084529.045014,122624,118.4372787475586
1553084531.40221,122880,101.80997467041016
1553084534.0576499,123136,110.1239242553711
1553084536.267006,123392,88.44306945800781
1553084538.350932,123648,101.18814849853516
1553084540.465363,123904,73.87129211425781
1553084542.633236,124160,104.11433410644531
1553084544.753609,124416,147.9860076904297
1553084546.941011,124672,116.4139404296875
1553084549.2423701,124928,131.70877075195312
1553084551.471362,125184,102.36753845214844
1553084553.607074,125440,108.7395248413086
1553084556.116192,125696,225.85867309570312
1553084558.314141,125952,168.15628051757812
1553084560.513073,126208,81.8213119506836
1553084562.788956,126464,92.28971862792969
1553084564.8990772,126720,100.00587463378906
1553084567.056988,126976,91.08676147460938
1553084569.2171369,127232,92.82600402832031
1553084571.315943,127488,106.5915756225586
1553084573.397316,127744,82.64349365234375
1553084575.571859,128000,136.85333251953125
1553084578.2094789,128256,88.83787536621094
1553084580.2754,128512,208.1513214111328
1553084582.596973,128768,86.50746154785156
1553084584.728929,129024,88.41195678710938
1553084586.9741812,129280,99.86781311035156
1553084589.523547,129536,122.35455322265625
1553084592.061822,129792,100.2560043334961
1553084594.5078049,130048,124.04620361328125
1553084596.672477,130304,125.01829528808594
1553084598.805459,130560,87.25514221191406
1553084601.299505,130816,132.1404571533203
1553084603.3796961,131072,77.64454650878906
1553084605.4734259,131328,75.97035217285156
1553084607.642726,131584,71.4207534790039
1553084609.77246,131840,104.1795654296875
1553084612.1189902,132096,91.00891876220703
1553084614.250612,132352,82.73699188232422
1553084616.3651268,132608,112.7143783569336
1553084618.458532,132864,89.92665100097656
1553084620.51422,133120,112.02935791015625
1553084623.481133,133376,76.1377182006836
1553084626.126351,133632,112.73026275634766
1553084628.4085739,133888,92.05699157714844
1553084630.6052952,134144,113.18019104003906
1553084632.736035,134400,120.24710845947266
1553084634.824296,134656,94.55254364013672
1553084636.9427578,134912,99.27337646484375
1553084639.029686,135168,149.1632537841797
1553084641.2500858,135424,174.67218017578125
1553084643.413249,135680,124.40980529785156
1553084645.995129,135936,142.2294158935547
1553084648.112972,136192,135.57107543945312
1553084650.262691,136448,140.60760498046875
1553084652.405441,136704,145.7889862060547
1553084654.409075,136960,120.61385345458984
1553084656.5231612,137216,110.02471923828125
1553084658.594048,137472,105.7996826171875
1553084660.6333282,137728,112.73345947265625
1553084662.7139368,137984,180.28126525878906
1553084664.7731252,138240,119.39981842041016
1553084667.317077,138496,88.00183868408203
1553084669.4893172,138752,107.91619873046875
1553084671.632525,139008,105.023193359375
1553084673.69393,139264,88.03822326660156
1553084675.683934,139520,71.40131378173828
1553084677.7011368,139776,118.3018569946289
1553084679.881719,140032,140.13970947265625
1553084682.1462111,140288,105.6070556640625
1553084684.274507,140544,101.95468139648438
1553084686.387477,140800,104.17413330078125
1553084688.756171,141056,99.1930923461914
1553084691.030514,141312,114.69715881347656
1553084693.4276428,141568,133.16458129882812
1553084695.706325,141824,108.0870590209961
1553084698.336359,142080,91.38370513916016
1553084700.573992,142336,149.3370819091797
1553084703.5166872,142592,125.3473892211914
1553084705.6699898,142848,147.43434143066406
1553084708.595071,143104,96.57191467285156
1553084710.935796,143360,142.6300506591797
1553084713.509642,143616,117.78387451171875
1553084715.630306,143872,100.30254364013672
1553084717.728129,144128,132.87216186523438
1553084719.9084501,144384,207.143310546875
1553084722.0956318,144640,173.1465301513672
1553084724.165298,144896,102.08930206298828
1553084726.169952,145152,86.01091003417969
1553084728.2604449,145408,141.95770263671875
1553084730.282321,145664,135.72293090820312
1553084732.4144378,145920,99.02946472167969
1553084734.8205628,146176,125.1217269897461
1553084736.937898,146432,86.59830474853516
1553084739.028041,146688,99.56395721435547
1553084741.126299,146944,93.75334167480469
1553084743.1215339,147200,113.568115234375
1553084745.204918,147456,115.01033020019531
1553084747.4259672,147712,123.26133728027344
1553084749.530773,147968,111.74775695800781
1553084751.700651,148224,179.0186767578125
1553084753.843859,148480,148.23953247070312
1553084756.511575,148736,111.47525787353516
1553084758.580236,148992,121.20149230957031
1553084760.638678,149248,95.82014465332031
1553084764.050186,149504,113.49827575683594
1553084766.941524,149760,101.69409942626953
1553084769.182163,150016,97.33833312988281
1553084771.7177238,150272,126.24898529052734
1553084774.1448371,150528,88.47676086425781
1553084776.35986,150784,110.5243148803711
1553084778.4886558,151040,119.99153137207031
1553084781.0938182,151296,137.18453979492188
1553084783.286401,151552,127.70027923583984
1553084785.426194,151808,91.88716125488281
1553084787.593546,152064,136.99905395507812
1553084789.693413,152320,96.46092987060547
1553084791.832282,152576,164.96890258789062
1553084794.03729,152832,116.28426361083984
1553084796.410431,153088,236.8211669921875
1553084798.590337,153344,100.3726577758789
1553084800.782628,153600,121.36351013183594
1553084803.3661828,153856,92.86686706542969
1553084806.113133,154112,67.71835327148438
1553084808.215501,154368,94.55106353759766
1553084810.289758,154624,73.17149353027344
1553084812.3530822,154880,89.55732727050781
1553084814.395488,155136,110.06163024902344
1553084816.474402,155392,79.82820129394531
1553084818.500078,155648,99.07508850097656
1553084820.572535,155904,122.40511322021484
1553084822.653384,156160,99.02631378173828
1553084825.063672,156416,108.98625183105469
1553084827.408968,156672,98.080078125
1553084829.8121998,156928,153.01626586914062
1553084832.073736,157184,96.0495834350586
1553084834.1673012,157440,98.24567413330078
1553084836.286411,157696,80.74185180664062
1553084838.33977,157952,236.05166625976562
1553084840.411256,158208,96.76295471191406
1553084842.493837,158464,160.15191650390625
1553084844.533986,158720,106.27571105957031
1553084847.413915,158976,83.58716583251953
1553084849.544738,159232,94.3665542602539
1553084851.587759,159488,108.52061462402344
1553084853.47014,159744,109.70361328125
